date,PM10,PM25,SO2,NO2,O3
2025-06-08,14.69,9.07,10.7,13.5,79.3
2025-06-09,18.25,8.9,6.7,24.5,83.39
2025-06-10,24.67,14.31,12.4,25.1,101.1
2025-06-11,21.12,13.12,9.6,82.7,96.26
2025-06-12,23.3,12.45,6.1,51.1,108.29
2025-06-13,14.28,9.0,5.4,36.5,111.05
2025-06-14,22.07,13.03,6.6,19.1,143.32
2025-06-15,22.34,13.91,9.3,24.5,171.3
2025-06-16,23.3,12.9,6.2,12.6,143.11
2025-06-17,23.9,12.13,6.1,56.1,105.78
2025-06-18,31.7,15.25,8.7,60.1,140.26
2025-06-19,22.5,12.74,33.0,53.1,112.59
2025-06-20,18.69,9.4,6.4,28.6,95.6
2025-06-21,19.85,10.74,6.9,44.8,119.65
2025-06-22,18.85,11.34,8.2,29.6,141.32
2025-06-23,31.72,13.76,87.6,87.1,120.88
2025-06-24,25.08,9.95,8.2,23.4,115.71
2025-06-25,27.23,9.83,8.6,25.8,99.71
2025-06-26,25.35,11.52,9.8,119.8,114.31
2025-06-27,22.96,10.85,7.1,13.2,106.92
2025-06-28,17.31,10.44,7.3,37.0,100.88
2025-06-29,16.79,10.38,8.0,19.0,89.11
2025-06-30,24.48,10.7,7.4,16.3,99.41
2025-07-01,23.23,10.66,8.9,49.3,117.49
2025-07-02,22.23,10.1,86.6,61.2,129.89
2025-07-03,32.34,13.12,6.7,32.5,127.16
2025-07-04,23.6,10.7,11.2,51.4,96.0
2025-07-05,22.2,10.95,7.5,54.1,129.48
2025-07-06,22.42,12.2,9.3,22.3,149.79
2025-07-07,18.07,10.57,8.2,25.9,127.46
2025-07-08,17.79,9.8,7.4,16.7,79.47
2025-07-09,17.8,9.21,5.4,9.8,76.44
2025-07-10,16.47,8.61,5.3,7.9,76.36
2025-07-11,17.49,9.55,9.7,73.6,75.87
2025-07-12,13.64,8.5,6.6,18.9,71.57
2025-07-13,15.42,9.75,7.3,14.7,87.22
2025-07-14,24.36,11.79,8.1,37.5,122.82
2025-07-15,27.55,13.38,7.2,20.1,114.02
2025-07-16,21.44,10.34,7.3,28.3,89.71
2025-07-17,17.15,10.17,6.3,36.6,71.8
2025-07-18,17.45,9.67,7.4,40.2,98.61
2025-07-19,18.34,11.52,27.4,32.0,99.15
2025-07-20,21.93,13.3,9.6,43.1,107.58
2025-07-21,26.52,13.62,11.4,42.1,151.26
2025-07-22,17.4,7.94,7.8,19.7,101.8
2025-07-23,16.22,8.53,7.5,23.3,89.31
2025-07-24,21.73,9.99,7.9,24.4,103.79
2025-07-25,21.88,11.34,7.6,39.2,93.68
2025-07-26,20.95,13.3,7.9,93.3,91.37
2025-07-27,16.07,10.95,8.4,19.1,74.14
2025-07-28,18.26,11.35,8.7,10.8,70.41
2025-07-29,23.27,10.12,68.8,27.8,72.19
2025-07-30,20.57,9.19,8.1,24.4,95.01
2025-07-31,20.42,9.67,8.0,24.2,87.32
2025-08-01,17.83,9.55,8.1,38.7,76.14
2025-08-02,17.19,10.54,35.4,33.1,92.29
2025-08-03,13.27,9.43,7.7,66.3,68.79
2025-08-04,16.06,9.29,7.4,26.1,70.36
2025-08-05,16.7,9.4,7.3,20.6,70.56
2025-08-06,21.07,10.55,5.7,69.7,79.53
2025-08-07,19.0,9.39,11.6,41.3,102.3
2025-08-08,34.65,12.3,8.5,66.4,107.41
2025-08-09,28.75,13.44,9.7,59.5,135.95
2025-08-10,28.97,14.75,14.4,68.0,116.25
2025-08-11,22.59,10.62,7.0,46.8,104.55
2025-08-12,22.79,10.98,7.5,53.8,141.68
2025-08-13,29.14,13.68,7.5,27.4,142.26
2025-08-14,31.12,15.68,7.6,30.0,166.8
2025-08-15,29.006,18.23,7.64,129.9,152.92
2025-08-16,26.892000000000003,14.59,7.68,66.5,124.29
2025-08-17,24.778000000000002,10.44,7.72,47.2,106.39
2025-08-18,20.5,8.67,6.42,59.6,77.66
2025-08-19,20.55,9.66,7.8,48.9,112.0
2025-08-20,29.05,11.55,10.1,40.7,124.35
2025-08-21,19.65,8.8,8.2,59.8,97.75
2025-08-22,21.27,8.63,7.0,44.6,87.55
2025-08-23,24.88,8.3,6.2,15.5,85.9
2025-08-24,10.78,7.2,7.5,11.2,73.87
2025-08-25,22.41,9.15,54.6,47.8,76.89
2025-08-26,24.41,10.56,15.3,65.6,89.18
2025-08-27,29.09,12.52,10.9,53.6,116.89
2025-08-28,35.38,14.32,7.7,24.6,100.24
2025-08-29,23.11,12.36,10.0,34.3,83.95
2025-08-30,14.15,9.4,6.8,31.6,85.69
2025-08-31,13.28,9.12,8.2,55.0,82.58
2025-09-01,20.71,12.34,7.5,53.2,108.41
2025-09-02,22.7,12.06,24.9,57.1,76.0
2025-09-03,14.84,10.09,24.4,52.3,81.63
2025-09-04,18.74,9.84,7.4,49.9,78.77
2025-09-05,24.73,9.94,7.0,34.8,69.44
2025-09-06,12.27,8.43,5.0,33.4,58.35
2025-09-07,12.35,9.02,8.7,37.8,64.58
2025-09-08,18.44,12.1,7.9,27.0,64.75
2025-09-09,23.5,14.84,8.4,60.3,86.09
2025-09-10,24.26,14.86,7.8,21.2,84.86
2025-09-11,16.27,10.33,11.5,53.5,72.84
2025-09-12,16.58,8.31,9.8,33.4,52.96
2025-09-13,12.98,9.01,5.2,21.9,46.65
2025-09-14,15.8,11.62,6.9,16.1,40.09
2025-09-15,13.15,7.62,9.2,17.9,38.57
2025-09-16,19.51,8.36,7.5,23.4,56.05
2025-09-17,19.8,10.22,5.3,56.5,47.4
2025-09-18,15.97,9.17,5.1,38.8,40.12
2025-09-19,24.8,11.4,6.3,59.1,53.56
2025-09-20,18.58,10.2,8.2,25.3,64.01
2025-09-21,18.36,9.61,10.4,38.6,65.0
2025-09-22,15.06,8.55,8.0,18.7,46.96
2025-09-23,13.2,9.23,18.7,30.3,54.8
2025-09-24,15.2,8.58,7.5,16.8,59.92
2025-09-25,17.0,8.23,8.5,42.1,47.87
2025-09-26,16.62,8.76,8.5,10.9,47.59
2025-09-27,19.16,10.76,8.5,35.9,49.5
2025-09-28,21.52,12.27,10.5,17.8,65.57
2025-09-29,17.55,11.16,8.5,32.2,44.7
2025-09-30,18.9,12.85,7.5,23.7,15.8
2025-10-01,22.65,15.41,8.7,31.2,33.6
2025-10-02,24.71333333333333,22.77,9.833333333333332,39.5,63.91
2025-10-03,26.776666666666667,26.37,10.966666666666667,48.4,68.95
2025-10-04,28.84,19.21,12.1,25.7,49.89
2025-10-05,11.31,7.99,10.7,15.9,47.91
2025-10-06,14.17,9.43,38.6,37.2,37.64
2025-10-07,19.16,10.88,23.1,35.3,37.85
2025-10-08,21.03,13.86,8.7,37.2,27.67
2025-10-09,25.61,11.65,9.4,39.5,34.95
2025-10-10,19.44,10.05,7.8,39.7,43.76
2025-10-11,16.32,10.22,7.5,10.0,48.21
2025-10-12,13.23,9.46,7.8,10.1,49.4
2025-10-13,17.72,9.96,8.2,42.5,38.74
2025-10-14,20.4,11.87,6.3,29.1,16.66
2025-10-15,24.15,14.68,5.8,33.5,28.87
2025-10-16,19.6,11.01,8.5,32.7,26.79
2025-10-17,18.84,10.54,29.5,44.0,42.54
2025-10-18,12.82,7.84,7.0,10.5,48.5
2025-10-19,14.86,10.65,6.7,22.8,51.96
2025-10-20,26.29,17.17,10.6,28.1,50.11
2025-10-21,27.25,16.25,15.5,56.9,51.65
2025-10-22,28.05,17.94,11.2,40.2,37.77
2025-10-23,23.07,14.08,12.5,43.9,39.29
2025-10-24,17.53,7.9,13.4,32.9,66.45
2025-10-25,13.67,8.66,11.0,47.9,52.11
2025-10-26,10.81,6.97,11.9,12.5,62.45
2025-10-27,11.78,7.48,10.8,29.4,63.9
2025-10-28,14.31,7.91,11.0,37.7,66.16
2025-10-29,17.22,10.5,67.0,61.5,60.58
2025-10-30,21.46,10.87,12.5,45.1,63.77
2025-10-31,23.1,12.72,10.4,55.7,55.3
2025-11-01,33.96,22.65,35.7,49.3,43.21
2025-11-02,26.75,19.37,8.8,39.7,27.59
2025-11-03,23.14,12.72,6.9,40.1,41.01
2025-11-04,23.57090909090909,22.75,45.9,62.8,38.76090909090909
2025-11-05,24.001818181818184,30.28,47.8,62.0,36.51181818181818
2025-11-06,24.432727272727274,28.17,44.4,71.8,34.26272727272727
2025-11-07,19.8,27.28,46.1,77.9,39.24
2025-11-08,23.43,38.02,51.5,54.0,35.46
2025-11-09,32.86,50.81,32.3,25.9,34.82
2025-11-10,37.93,30.02,31.6,28.5,30.84
2025-11-11,43.39,22.09,28.8,38.9,23.16
2025-11-12,31.26,24.51,40.8,49.6,31.74
2025-11-13,32.075,19.35,39.9,51.6,39.565
2025-11-14,27.88,14.61,11.9,40.5,16.27
2025-11-15,20.49,14.04,8.6,28.1,54.96
2025-11-16,33.77,23.33,22.7,28.2,46.3
2025-11-17,19.76,11.45,11.4,26.5,39.69
2025-11-18,18.68,10.92,10.5,30.5,51.65
2025-11-19,23.65,14.44,14.6,41.7,44.86
2025-11-20,26.11,15.92,15.5,44.3,44.82
2025-11-21,24.6,12.25,10.6,40.6,47.69
2025-11-22,24.95,17.15,9.3,49.9,41.06
2025-11-23,32.68,24.18,14.6,42.6,27.92
2025-11-24,26.41,19.22,26.1,42.8,38.04
2025-11-25,41.58,30.71,14.3,39.7,16.97
2025-11-26,22.15,15.42,11.7,23.6,38.91
2025-11-27,29.0,17.8,10.1,62.3,51.24
2025-11-28,40.46,29.16,11.4,47.1,29.75
2025-11-29,50.11,37.65,11.8,43.1,22.62
2025-11-30,32.94,25.77,10.0,29.1,37.82
2025-12-01,49.45,34.55,32.6,41.1,14.35
2025-12-02,44.14,25.67,6.3,35.4,17.25
2025-12-03,38.83,28.44,7.2,40.4,10.02
2025-12-04,47.35,34.51,10.2,46.8,7.54
2025-12-05,44.98,32.8,10.0,35.9,5.74
2025-12-06,35.43,25.93,10.0,40.6,5.96
2025-12-07,24.08,17.67,10.4,44.3,26.52
2025-12-08,21.9,14.75,11.5,47.4,18.81
2025-12-09,19.13,12.58,26.9,53.0,28.76
2025-12-10,25.47,15.04,12.7,37.4,20.74
2025-12-11,26.73,12.77,10.7,39.4,40.57
2025-12-12,31.91,17.28,9.3,62.6,34.45
2025-12-13,26.64,18.32,5.8,32.1,17.06
2025-12-14,21.56,15.91,6.5,37.9,31.42
2025-12-15,31.17,21.65,7.1,36.1,12.31
2025-12-16,30.41,21.2,8.1,34.2,7.2
2025-12-17,38.65,38.95,26.2,63.9,25.65
2025-12-18,46.89,32.71,8.4,41.8,6.09
2025-12-19,39.1,27.25,8.7,49.1,12.44
2025-12-20,59.63,42.96,7.2,36.8,2.24
2025-12-21,51.05,37.69,10.4,20.7,4.56
2025-12-22,34.57,26.34,16.0,26.2,10.61
2025-12-23,26.32,19.37,12.6,24.0,42.12
2025-12-24,21.55,14.73,7.9,43.2,45.03
2025-12-25,26.61,19.94,5.1,13.3,40.91
2025-12-26,35.59,25.15,18.8,29.4,34.01
2025-12-27,26.88,18.56,10.5,18.5,36.0
2025-12-28,14.12,9.5,7.7,11.9,58.87
2025-12-29,19.15,12.88,12.5,26.0,48.35
2025-12-30,17.15,8.63,11.5,16.4,61.01
2025-12-31,15.87,10.37,12.5,24.6,61.51
2026-01-01,16.32,14.75,17.4,47.7,61.14
2026-01-02,10.85,8.65,20.2,14.2,66.76
2026-01-03,13.63,9.59,19.5,10.7,66.69
2026-01-04,12.83,10.54,15.2,17.7,68.55
2026-01-05,36.24,30.12,11.9,55.6,55.06
2026-01-06,54.17,44.41,15.7,55.0,48.37
2026-01-07,44.8,38.93,14.6,55.4,38.1
2026-01-08,91.66,82.52,16.6,69.7,24.4
2026-01-09,79.79,73.52,21.6,51.5,37.22
2026-01-10,36.25,29.36,18.1,32.8,55.1
2026-01-11,16.94,11.28,13.2,13.0,64.62
2026-01-12,31.35,20.78,14.8,57.3,56.05
2026-01-13,42.78,36.95,14.9,59.3,39.91
2026-01-14,29.9,26.28,14.0,53.2,25.7
2026-01-15,40.28,35.91,11.8,37.9,25.62
2026-01-16,42.24,38.93,14.2,39.3,34.07
2026-01-17,44.0,40.73,11.7,40.6,29.44
2026-01-18,74.19,68.23,14.2,41.8,39.94
2026-01-19,53.17,44.62,12.0,49.3,52.47
2026-01-20,32.66,24.02,11.7,44.0,50.42
2026-01-21,34.23,20.79,21.1,58.6,58.3
2026-01-22,56.93,43.8,19.8,55.2,45.96
2026-01-23,90.61,78.63,18.4,33.9,38.19
2026-01-24,68.36,60.99,15.3,22.2,35.85
2026-01-25,59.09,54.35,17.2,29.8,35.55
2026-01-26,33.66,28.7,20.5,67.1,41.84
2026-01-27,32.46,27.43,15.4,36.8,25.47
2026-01-28,37.86,35.1,19.3,29.7,22.27
2026-01-29,38.22,34.9,19.0,26.2,37.97
2026-01-30,40.98,37.46,17.0,27.0,23.42
2026-01-31,36.48,30.84,14.8,42.9,55.29
2026-02-01,25.82,21.57,14.7,54.3,65.3
2026-02-02,34.1,27.2,19.3,24.0,60.99
2026-02-03,41.13,32.85,17.2,20.1,63.34
2026-02-04,68.85,61.92,18.2,42.2,53.16
2026-02-05,65.86,58.92,20.0,31.2,38.3
2026-02-06,48.67,42.35,20.6,32.7,14.67
2026-02-07,57.41,52.21,14.7,30.1,7.96
2026-02-08,43.24,39.97,12.3,29.1,15.37
2026-02-09,38.08,34.26,14.1,46.5,50.37
2026-02-10,28.685,39.35,16.0,32.7,44.5
2026-02-11,19.29,15.5,16.2,34.8,40.22
2026-02-12,20.15,16.12,24.1,50.9,47.49
2026-02-13,15.9,11.52,22.3,26.9,57.84
2026-02-14,21.0,18.88,11.7,16.6,49.59
2026-02-15,18.34,13.56,9.6,11.7,83.82
2026-02-16,33.44,29.57,13.3,37.5,75.64
2026-02-17,59.82,52.57,11.7,50.6,37.17
2026-02-18,55.12,50.38,9.0,51.1,38.4
2026-02-19,58.1,50.26,10.7,56.3,70.6
2026-02-20,43.26,35.78,9.2,56.9,78.44
2026-02-21,33.57,28.58,6.7,45.1,67.1
2026-02-22,15.87,13.62,8.0,23.9,54.6
2026-02-23,15.32,9.9,12.3,32.5,68.72
2026-02-24,12.06,9.49,12.0,24.5,75.32
2026-02-25,23.57,17.28,11.5,64.8,61.16
2026-02-26,38.17,29.22,9.6,53.6,50.62
2026-02-27,40.34,28.77,10.2,40.4,48.02
2026-02-28,35.12,25.01,12.5,40.4,85.3
2026-03-01,22.11,17.02,11.5,31.4,71.2
2026-03-02,30.68,21.35,22.6,73.7,76.24
2026-03-03,51.08,33.78,8.8,79.7,68.54
2026-03-04,52.38,31.38,8.9,63.1,64.34
2026-03-05,43.87,25.29,7.9,89.7,71.74
2026-03-06,51.48,37.12,8.7,76.6,74.31
2026-03-07,49.4,36.9,11.2,61.4,88.16
2026-03-08,45.1,36.31,10.2,54.9,92.78
2026-03-09,39.95,27.83,10.6,38.0,91.02
2026-03-10,39.86,23.35,10.5,40.2,76.01
2026-03-11,54.65,31.5,9.8,49.1,86.28
2026-03-12,40.38,22.5,8.1,64.0,69.34
2026-03-13,24.86,18.07,11.1,28.8,73.74
2026-03-14,24.17,15.64,11.0,13.3,93.71
2026-03-15,19.45,16.04,10.0,16.0,83.6
2026-03-16,20.56,16.43,11.9,26.7,58.89
2026-03-17,25.12,15.17,7.8,56.3,64.5
2026-03-18,38.41,26.4,8.3,49.2,79.11
2026-03-19,52.41,36.12,7.8,74.4,81.36
2026-03-20,47.51,31.82,14.5,68.2,81.9
2026-03-21,31.66,27.04,10.8,44.2,74.34
2026-03-22,33.35,25.15,13.3,61.6,91.24
2026-03-23,52.96,33.01,26.5,87.6,87.88
2026-03-24,63.94,36.53,10.3,87.4,95.91
2026-03-25,35.35,21.82,29.6,27.7,90.19
2026-03-26,16.62,11.65,6.4,27.8,73.14
2026-03-27,19.19,13.18,15.0,22.2,78.92
2026-03-28,22.77,16.7,4.7,29.8,72.71
2026-03-29,17.73,14.76,4.1,20.8,70.05
2026-03-30,21.1,13.77,11.5,27.9,65.57
2026-03-31,19.04,13.28,6.0,41.3,63.02
2026-04-01,31.475,13.945,7.0,42.57,71.28
